timestamp_s,controller_id,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w
2.9731,Left Controller,1.3143,0.1500,1.3236,0.0000,0.3633,0.0000,0.9317
2.9843,Left Controller,1.3231,0.1500,1.3332,0.0000,0.3633,0.0000,0.9317
2.9949,Left Controller,1.3297,0.1500,1.3403,0.0000,0.3633,0.0000,0.9317
3.0063,Left Controller,1.3377,0.1500,1.3491,0.0000,0.3633,0.0000,0.9317
3.0153,Left Controller,1.3439,0.1500,1.3558,0.0000,0.3633,0.0000,0.9317
3.0255,Left Controller,1.3506,0.1500,1.3631,0.0000,0.3633,0.0000,0.9317
3.0356,Left Controller,1.3573,0.1500,1.3703,0.0000,0.3633,0.0000,0.9317
3.0439,Left Controller,1.3630,0.1500,1.3766,0.0000,0.3633,0.0000,0.9317
3.0540,Left Controller,1.3698,0.1500,1.3840,0.0000,0.3633,0.0000,0.9317
3.0678,Left Controller,1.3773,0.1500,1.3921,0.0000,0.3633,0.0000,0.9317
3.0736,Left Controller,1.3819,0.1500,1.3971,0.0000,0.3633,0.0000,0.9317
3.0845,Left Controller,1.3911,0.1500,1.4072,0.0000,0.3633,0.0000,0.9317
3.0961,Left Controller,1.3978,0.1500,1.4144,0.0000,0.3633,0.0000,0.9317
3.1068,Left Controller,1.4053,0.1500,1.4226,0.0000,0.3633,0.0000,0.9317
3.1137,Left Controller,1.4083,0.1500,1.4258,0.0000,0.3633,0.0000,0.9317
3.1243,Left Controller,1.4169,0.1500,1.4352,0.0000,0.3633,0.0000,0.9317
3.1340,Left Controller,1.4246,0.1500,1.4435,0.0000,0.3633,0.0000,0.9317
3.1457,Left Controller,1.4313,0.1500,1.4509,0.0000,0.3633,0.0000,0.9317
3.1566,Left Controller,1.4392,0.1500,1.4595,0.0000,0.3633,0.0000,0.9317
3.1647,Left Controller,1.4450,0.1500,1.4658,0.0000,0.3633,0.0000,0.9317
3.1755,Left Controller,1.4527,0.1500,1.4742,0.0000,0.3633,0.0000,0.9317
3.1844,Left Controller,1.4596,0.1500,1.4801,0.0000,0.3649,0.0000,0.9311
3.1983,Left Controller,1.4685,0.1500,1.4881,0.0000,0.3665,0.0000,0.9304
3.2057,Left Controller,1.4723,0.1500,1.4922,0.0000,0.3665,0.0000,0.9304
3.2141,Left Controller,1.4816,0.1500,1.5006,0.0000,0.3681,0.0000,0.9298
3.2244,Left Controller,1.4886,0.1500,1.5065,0.0000,0.3697,0.0000,0.9291
3.2347,Left Controller,1.4962,0.1500,1.5145,0.0000,0.3697,0.0000,0.9291
3.2432,Left Controller,1.5029,0.1500,1.5216,0.0000,0.3697,0.0000,0.9291
3.2546,Left Controller,1.5094,0.1500,1.5285,0.0000,0.3697,0.0000,0.9291
3.2677,Left Controller,1.5176,0.1500,1.5372,0.0000,0.3697,0.0000,0.9291
3.2740,Left Controller,1.5219,0.1500,1.5418,0.0000,0.3697,0.0000,0.9291
3.2881,Left Controller,1.5322,0.1500,1.5527,0.0000,0.3697,0.0000,0.9291
3.2934,Left Controller,1.5359,0.1500,1.5566,0.0000,0.3697,0.0000,0.9291
3.3068,Left Controller,1.5448,0.1500,1.5660,0.0000,0.3697,0.0000,0.9291
3.3166,Left Controller,1.5523,0.1500,1.5739,0.0000,0.3697,0.0000,0.9291
3.3285,Left Controller,1.5595,0.1500,1.5815,0.0000,0.3697,0.0000,0.9291
3.3369,Left Controller,1.5665,0.1500,1.5889,0.0000,0.3697,0.0000,0.9291
3.3448,Left Controller,1.5724,0.1500,1.5952,0.0000,0.3697,0.0000,0.9291
3.3559,Left Controller,1.5801,0.1500,1.6033,0.0000,0.3697,0.0000,0.9291
3.3655,Left Controller,1.5859,0.1500,1.6094,0.0000,0.3697,0.0000,0.9291
3.3755,Left Controller,1.5924,0.1500,1.6163,0.0000,0.3697,0.0000,0.9291
3.3869,Left Controller,1.5992,0.1500,1.6250,0.0000,0.3681,0.0000,0.9298
3.3931,Left Controller,1.6028,0.1500,1.6289,0.0000,0.3681,0.0000,0.9298
3.4040,Left Controller,1.6089,0.1500,1.6385,0.0000,0.3649,0.0000,0.9311
3.4155,Left Controller,1.6156,0.1500,1.6472,0.0000,0.3633,0.0000,0.9317
3.4244,Left Controller,1.6199,0.1500,1.6566,0.0000,0.3584,0.0000,0.9336
3.4389,Left Controller,1.6236,0.1500,1.6670,0.0000,0.3518,0.0000,0.9361
3.4455,Left Controller,1.6257,0.1500,1.6726,0.0000,0.3486,0.0000,0.9373
3.4572,Left Controller,1.6281,0.1500,1.6851,0.0000,0.3387,0.0000,0.9409
3.4665,Left Controller,1.6282,0.1500,1.6902,0.0000,0.3338,0.0000,0.9426
3.4755,Left Controller,1.6322,0.1500,1.7035,0.0000,0.3256,0.0000,0.9455
3.4849,Left Controller,1.6357,0.1500,1.7114,0.0000,0.3223,0.0000,0.9466
3.4975,Left Controller,1.6411,0.1500,1.7201,0.0000,0.3206,0.0000,0.9472
3.5031,Left Controller,1.6447,0.1500,1.7248,0.0000,0.3206,0.0000,0.9472
3.5163,Left Controller,1.6536,0.1500,1.7365,0.0000,0.3206,0.0000,0.9472
3.5246,Left Controller,1.6579,0.1500,1.7438,0.0000,0.3190,0.0000,0.9478
3.5360,Left Controller,1.6642,0.1500,1.7521,0.0000,0.3190,0.0000,0.9478
3.5462,Left Controller,1.6703,0.1500,1.7602,0.0000,0.3190,0.0000,0.9478
3.5551,Left Controller,1.6754,0.1500,1.7687,0.0000,0.3173,0.0000,0.9483
3.5636,Left Controller,1.6776,0.1500,1.7716,0.0000,0.3173,0.0000,0.9483
3.5745,Left Controller,1.6845,0.1500,1.7843,0.0000,0.3140,0.0000,0.9494
3.5835,Left Controller,1.6903,0.1500,1.7920,0.0000,0.3140,0.0000,0.9494
3.5939,Left Controller,1.6949,0.1500,1.7983,0.0000,0.3140,0.0000,0.9494
3.6059,Left Controller,1.7017,0.1500,1.8092,0.0000,0.3123,0.0000,0.9500
3.6180,Left Controller,1.7077,0.1500,1.8191,0.0000,0.3107,0.0000,0.9505
3.6236,Left Controller,1.7098,0.1500,1.8237,0.0000,0.3090,0.0000,0.9511
3.6332,Left Controller,1.7144,0.1500,1.8336,0.0000,0.3057,0.0000,0.9521
3.6442,Left Controller,1.7191,0.1500,1.8421,0.0000,0.3040,0.0000,0.9527
3.6553,Left Controller,1.7253,0.1500,1.8525,0.0000,0.3024,0.0000,0.9532
3.6652,Left Controller,1.7307,0.1500,1.8601,0.0000,0.3024,0.0000,0.9532
3.6743,Left Controller,1.7362,0.1500,1.8681,0.0000,0.3024,0.0000,0.9532
3.6830,Left Controller,1.7413,0.1500,1.8752,0.0000,0.3024,0.0000,0.9532
3.6964,Left Controller,1.7483,0.1500,1.8851,0.0000,0.3024,0.0000,0.9532
3.7056,Left Controller,1.7541,0.1500,1.8933,0.0000,0.3024,0.0000,0.9532
3.7143,Left Controller,1.7592,0.1500,1.9005,0.0000,0.3024,0.0000,0.9532
3.7255,Left Controller,1.7658,0.1500,1.9099,0.0000,0.3024,0.0000,0.9532
3.7360,Left Controller,1.7711,0.1500,1.9174,0.0000,0.3024,0.0000,0.9532
3.7474,Left Controller,1.7776,0.1500,1.9267,0.0000,0.3024,0.0000,0.9532
3.7530,Left Controller,1.7804,0.1500,1.9306,0.0000,0.3024,0.0000,0.9532
3.7654,Left Controller,1.7888,0.1500,1.9426,0.0000,0.3024,0.0000,0.9532
3.7730,Left Controller,1.7930,0.1500,1.9486,0.0000,0.3024,0.0000,0.9532
3.7836,Left Controller,1.7994,0.1500,1.9576,0.0000,0.3024,0.0000,0.9532
3.7963,Left Controller,1.8064,0.1500,1.9675,0.0000,0.3024,0.0000,0.9532
3.8061,Left Controller,1.8119,0.1500,1.9754,0.0000,0.3024,0.0000,0.9532
3.8143,Left Controller,1.8170,0.1500,1.9825,0.0000,0.3024,0.0000,0.9532
3.8263,Left Controller,1.8249,0.1500,1.9919,0.0000,0.3040,0.0000,0.9527
3.8361,Left Controller,1.8317,0.1500,1.9997,0.0000,0.3057,0.0000,0.9521
3.8436,Left Controller,1.8359,0.1500,2.0056,0.0000,0.3057,0.0000,0.9521
3.8562,Left Controller,1.8444,0.1500,2.0155,0.0000,0.3074,0.0000,0.9516
3.8635,Left Controller,1.8489,0.1500,2.0218,0.0000,0.3074,0.0000,0.9516
3.8749,Left Controller,1.8555,0.1500,2.0309,0.0000,0.3074,0.0000,0.9516
3.8840,Left Controller,1.8603,0.1500,2.0376,0.0000,0.3074,0.0000,0.9516
3.8955,Left Controller,1.8675,0.1500,2.0476,0.0000,0.3074,0.0000,0.9516
3.9073,Left Controller,1.8730,0.1500,2.0552,0.0000,0.3074,0.0000,0.9516
3.9158,Left Controller,1.8792,0.1500,2.0638,0.0000,0.3074,0.0000,0.9516
3.9261,Left Controller,1.8849,0.1500,2.0717,0.0000,0.3074,0.0000,0.9516
3.9359,Left Controller,1.8911,0.1500,2.0804,0.0000,0.3074,0.0000,0.9516
3.9446,Left Controller,1.8957,0.1500,2.0868,0.0000,0.3074,0.0000,0.9516
3.9537,Left Controller,1.9013,0.1500,2.0945,0.0000,0.3074,0.0000,0.9516
3.9629,Left Controller,1.9062,0.1500,2.1013,0.0000,0.3074,0.0000,0.9516
3.9768,Left Controller,1.9147,0.1500,2.1130,0.0000,0.3074,0.0000,0.9516
3.9838,Left Controller,1.9193,0.1500,2.1194,0.0000,0.3074,0.0000,0.9516
3.9933,Left Controller,1.9236,0.1500,2.1254,0.0000,0.3074,0.0000,0.9516
4.0041,Left Controller,1.9307,0.1500,2.1352,0.0000,0.3074,0.0000,0.9516
4.0144,Left Controller,1.9360,0.1500,2.1427,0.0000,0.3074,0.0000,0.9516
4.0242,Left Controller,1.9421,0.1500,2.1510,0.0000,0.3074,0.0000,0.9516
4.0350,Left Controller,1.9477,0.1500,2.1588,0.0000,0.3074,0.0000,0.9516
4.0467,Left Controller,1.9543,0.1500,2.1680,0.0000,0.3074,0.0000,0.9516
4.0561,Left Controller,1.9608,0.1500,2.1770,0.0000,0.3074,0.0000,0.9516
4.0630,Left Controller,1.9634,0.1500,2.1806,0.0000,0.3074,0.0000,0.9516
4.0731,Left Controller,1.9713,0.1500,2.1916,0.0000,0.3074,0.0000,0.9516
4.0841,Left Controller,1.9768,0.1500,2.1992,0.0000,0.3074,0.0000,0.9516
4.0939,Left Controller,1.9833,0.1500,2.2082,0.0000,0.3074,0.0000,0.9516
4.1036,Left Controller,1.9892,0.1500,2.2164,0.0000,0.3074,0.0000,0.9516
4.1145,Left Controller,1.9933,0.1500,2.2238,0.0000,0.3057,0.0000,0.9521
4.1245,Left Controller,1.9991,0.1500,2.2337,0.0000,0.3040,0.0000,0.9527
4.1350,Left Controller,2.0052,0.1500,2.2424,0.0000,0.3040,0.0000,0.9527
4.1469,Left Controller,2.0116,0.1500,2.2514,0.0000,0.3040,0.0000,0.9527
4.1533,Left Controller,2.0132,0.1500,2.2553,0.0000,0.3024,0.0000,0.9532
4.1638,Left Controller,2.0195,0.1500,2.2643,0.0000,0.3024,0.0000,0.9532
4.1747,Left Controller,2.0253,0.1500,2.2725,0.0000,0.3024,0.0000,0.9532
4.1866,Left Controller,2.0321,0.1500,2.2840,0.0000,0.3007,0.0000,0.9537
4.1985,Left Controller,2.0371,0.1500,2.2930,0.0000,0.2990,0.0000,0.9542
4.2049,Left Controller,2.0407,0.1500,2.2982,0.0000,0.2990,0.0000,0.9542
4.2156,Left Controller,2.0464,0.1500,2.3083,0.0000,0.2974,0.0000,0.9548
4.2242,Left Controller,2.0520,0.1500,2.3164,0.0000,0.2974,0.0000,0.9548
4.2355,Left Controller,2.0574,0.1500,2.3242,0.0000,0.2974,0.0000,0.9548
4.2430,Left Controller,2.0631,0.1500,2.3324,0.0000,0.2974,0.0000,0.9548
4.2563,Left Controller,2.0697,0.1500,2.3421,0.0000,0.2974,0.0000,0.9548
4.2643,Left Controller,2.0739,0.1500,2.3500,0.0000,0.2957,0.0000,0.9553
4.2777,Left Controller,2.0804,0.1500,2.3595,0.0000,0.2957,0.0000,0.9553
4.2871,Left Controller,2.0858,0.1500,2.3674,0.0000,0.2957,0.0000,0.9553
4.2930,Left Controller,2.0888,0.1500,2.3717,0.0000,0.2957,0.0000,0.9553
4.3063,Left Controller,2.0971,0.1500,2.3840,0.0000,0.2957,0.0000,0.9553
4.3135,Left Controller,2.0996,0.1500,2.3875,0.0000,0.2957,0.0000,0.9553
4.3237,Left Controller,2.1072,0.1500,2.3987,0.0000,0.2957,0.0000,0.9553
4.3343,Left Controller,2.1137,0.1500,2.4082,0.0000,0.2957,0.0000,0.9553
4.3444,Left Controller,2.1193,0.1500,2.4163,0.0000,0.2957,0.0000,0.9553
4.3541,Left Controller,2.1250,0.1500,2.4246,0.0000,0.2957,0.0000,0.9553
4.3660,Left Controller,2.1313,0.1500,2.4338,0.0000,0.2957,0.0000,0.9553
4.3735,Left Controller,2.1356,0.1500,2.4401,0.0000,0.2957,0.0000,0.9553
4.3867,Left Controller,2.1428,0.1500,2.4506,0.0000,0.2957,0.0000,0.9553
4.3940,Left Controller,2.1450,0.1500,2.4538,0.0000,0.2957,0.0000,0.9553
4.4060,Left Controller,2.1528,0.1500,2.4652,0.0000,0.2957,0.0000,0.9553
4.4148,Left Controller,2.1585,0.1500,2.4735,0.0000,0.2957,0.0000,0.9553
4.4235,Left Controller,2.1639,0.1500,2.4814,0.0000,0.2957,0.0000,0.9553
4.4356,Left Controller,2.1696,0.1500,2.4898,0.0000,0.2957,0.0000,0.9553
4.4447,Left Controller,2.1752,0.1500,2.4980,0.0000,0.2957,0.0000,0.9553
4.4547,Left Controller,2.1818,0.1500,2.5075,0.0000,0.2957,0.0000,0.9553
4.4662,Left Controller,2.1872,0.1500,2.5154,0.0000,0.2957,0.0000,0.9553
4.4738,Left Controller,2.1924,0.1500,2.5230,0.0000,0.2957,0.0000,0.9553
4.4842,Left Controller,2.1983,0.1500,2.5318,0.0000,0.2957,0.0000,0.9553
4.4932,Left Controller,2.2032,0.1500,2.5389,0.0000,0.2957,0.0000,0.9553
4.5053,Left Controller,2.2096,0.1500,2.5482,0.0000,0.2957,0.0000,0.9553
4.5139,Left Controller,2.2148,0.1500,2.5558,0.0000,0.2957,0.0000,0.9553
4.5269,Left Controller,2.2216,0.1500,2.5657,0.0000,0.2957,0.0000,0.9553
4.5330,Left Controller,2.2242,0.1500,2.5695,0.0000,0.2957,0.0000,0.9553
4.5460,Left Controller,2.2315,0.1500,2.5803,0.0000,0.2957,0.0000,0.9553
4.5562,Left Controller,2.2382,0.1500,2.5900,0.0000,0.2957,0.0000,0.9553
4.5669,Left Controller,2.2432,0.1500,2.5973,0.0000,0.2957,0.0000,0.9553
4.5751,Left Controller,2.2490,0.1500,2.6058,0.0000,0.2957,0.0000,0.9553
4.5844,Left Controller,2.2546,0.1500,2.6140,0.0000,0.2957,0.0000,0.9553
4.5967,Left Controller,2.2614,0.1500,2.6221,0.0000,0.2974,0.0000,0.9548
4.6029,Left Controller,2.2648,0.1500,2.6269,0.0000,0.2974,0.0000,0.9548
4.6129,Left Controller,2.2714,0.1500,2.6365,0.0000,0.2974,0.0000,0.9548
4.6247,Left Controller,2.2774,0.1500,2.6451,0.0000,0.2974,0.0000,0.9548
4.6396,Left Controller,2.2853,0.1500,2.6566,0.0000,0.2974,0.0000,0.9548
4.6450,Left Controller,2.2891,0.1500,2.6621,0.0000,0.2974,0.0000,0.9548
4.6577,Left Controller,2.2958,0.1500,2.6718,0.0000,0.2974,0.0000,0.9548
4.6639,Left Controller,2.2993,0.1500,2.6770,0.0000,0.2974,0.0000,0.9548
4.6785,Left Controller,2.3089,0.1500,2.6890,0.0000,0.2990,0.0000,0.9542
4.6837,Left Controller,2.3123,0.1500,2.6939,0.0000,0.2990,0.0000,0.9542
4.6959,Left Controller,2.3203,0.1500,2.7053,0.0000,0.2990,0.0000,0.9542
4.7056,Left Controller,2.3256,0.1500,2.7130,0.0000,0.2990,0.0000,0.9542
4.7143,Left Controller,2.3308,0.1500,2.7205,0.0000,0.2990,0.0000,0.9542
4.7257,Left Controller,2.3365,0.1500,2.7287,0.0000,0.2990,0.0000,0.9542
4.7370,Left Controller,2.3427,0.1500,2.7375,0.0000,0.2990,0.0000,0.9542
4.7464,Left Controller,2.3487,0.1500,2.7462,0.0000,0.2990,0.0000,0.9542
4.7562,Left Controller,2.3545,0.1500,2.7546,0.0000,0.2990,0.0000,0.9542
4.7646,Left Controller,2.3593,0.1500,2.7615,0.0000,0.2990,0.0000,0.9542
4.7732,Left Controller,2.3641,0.1500,2.7684,0.0000,0.2990,0.0000,0.9542
4.7849,Left Controller,2.3696,0.1500,2.7763,0.0000,0.2990,0.0000,0.9542
4.7947,Left Controller,2.3760,0.1500,2.7855,0.0000,0.2990,0.0000,0.9542
4.8056,Left Controller,2.3829,0.1500,2.7955,0.0000,0.2990,0.0000,0.9542
4.8158,Left Controller,2.3873,0.1500,2.8017,0.0000,0.2990,0.0000,0.9542
4.8275,Left Controller,2.3953,0.1500,2.8115,0.0000,0.3007,0.0000,0.9537
4.8367,Left Controller,2.4015,0.1500,2.8202,0.0000,0.3007,0.0000,0.9537
4.8452,Left Controller,2.4038,0.1500,2.8235,0.0000,0.3007,0.0000,0.9537
4.8558,Left Controller,2.4139,0.1500,2.8361,0.0000,0.3024,0.0000,0.9532
4.8631,Left Controller,2.4178,0.1500,2.8417,0.0000,0.3024,0.0000,0.9532
4.8754,Left Controller,2.4251,0.1500,2.8519,0.0000,0.3024,0.0000,0.9532
4.8848,Left Controller,2.4302,0.1500,2.8591,0.0000,0.3024,0.0000,0.9532
4.8936,Left Controller,2.4351,0.1500,2.8661,0.0000,0.3024,0.0000,0.9532
4.9047,Left Controller,2.4416,0.1500,2.8754,0.0000,0.3024,0.0000,0.9532
4.9159,Left Controller,2.4493,0.1500,2.8844,0.0000,0.3040,0.0000,0.9527
4.9252,Left Controller,2.4515,0.1500,2.8875,0.0000,0.3040,0.0000,0.9527
4.9348,Left Controller,2.4613,0.1500,2.8995,0.0000,0.3057,0.0000,0.9521
4.9442,Left Controller,2.4675,0.1500,2.9062,0.0000,0.3074,0.0000,0.9516
4.9556,Left Controller,2.4745,0.1500,2.9141,0.0000,0.3090,0.0000,0.9511
4.9638,Left Controller,2.4778,0.1500,2.9187,0.0000,0.3090,0.0000,0.9511
4.9732,Left Controller,2.4866,0.1500,2.9290,0.0000,0.3107,0.0000,0.9505
4.9852,Left Controller,2.4948,0.1500,2.9385,0.0000,0.3123,0.0000,0.9500
4.9948,Left Controller,2.5011,0.1500,2.9470,0.0000,0.3123,0.0000,0.9500
5.0046,Left Controller,2.5061,0.1500,2.9537,0.0000,0.3123,0.0000,0.9500
5.0160,Left Controller,2.5125,0.1500,2.9625,0.0000,0.3123,0.0000,0.9500
5.0231,Left Controller,2.5156,0.1500,2.9667,0.0000,0.3123,0.0000,0.9500
5.0331,Left Controller,2.5233,0.1500,2.9772,0.0000,0.3123,0.0000,0.9500
5.0468,Left Controller,2.5309,0.1500,2.9875,0.0000,0.3123,0.0000,0.9500
5.0559,Left Controller,2.5366,0.1500,2.9952,0.0000,0.3123,0.0000,0.9500
5.0662,Left Controller,2.5424,0.1500,3.0030,0.0000,0.3123,0.0000,0.9500
5.0742,Left Controller,2.5480,0.1500,3.0106,0.0000,0.3123,0.0000,0.9500
5.0873,Left Controller,2.5551,0.1500,3.0203,0.0000,0.3123,0.0000,0.9500
5.0971,Left Controller,2.5606,0.1500,3.0277,0.0000,0.3123,0.0000,0.9500
5.1029,Left Controller,2.5638,0.1500,3.0320,0.0000,0.3123,0.0000,0.9500
5.1166,Left Controller,2.5740,0.1500,3.0441,0.0000,0.3140,0.0000,0.9494
5.1241,Left Controller,2.5764,0.1500,3.0474,0.0000,0.3140,0.0000,0.9494
5.1357,Left Controller,2.5859,0.1500,3.0601,0.0000,0.3140,0.0000,0.9494
5.1429,Left Controller,2.5902,0.1500,3.0659,0.0000,0.3140,0.0000,0.9494
5.1533,Left Controller,2.5950,0.1500,3.0724,0.0000,0.3140,0.0000,0.9494
5.1630,Left Controller,2.6018,0.1500,3.0814,0.0000,0.3140,0.0000,0.9494
5.1740,Left Controller,2.6088,0.1500,3.0910,0.0000,0.3140,0.0000,0.9494
5.1860,Left Controller,2.6141,0.1500,3.0981,0.0000,0.3140,0.0000,0.9494
5.1950,Left Controller,2.6206,0.1500,3.1067,0.0000,0.3140,0.0000,0.9494
5.2053,Left Controller,2.6273,0.1500,3.1158,0.0000,0.3140,0.0000,0.9494
5.2197,Left Controller,2.6334,0.1500,3.1241,0.0000,0.3140,0.0000,0.9494
5.2269,Left Controller,2.6379,0.1500,3.1301,0.0000,0.3140,0.0000,0.9494
5.2374,Left Controller,2.6452,0.1500,3.1400,0.0000,0.3140,0.0000,0.9494
5.2436,Left Controller,2.6485,0.1500,3.1443,0.0000,0.3140,0.0000,0.9494
5.2560,Left Controller,2.6577,0.1500,3.1567,0.0000,0.3140,0.0000,0.9494
5.2643,Left Controller,2.6622,0.1500,3.1628,0.0000,0.3140,0.0000,0.9494
5.2763,Left Controller,2.6696,0.1500,3.1728,0.0000,0.3140,0.0000,0.9494
5.2850,Left Controller,2.6716,0.1500,3.1755,0.0000,0.3140,0.0000,0.9494
5.2985,Left Controller,2.6811,0.1500,3.1883,0.0000,0.3140,0.0000,0.9494
5.3039,Left Controller,2.6849,0.1500,3.1933,0.0000,0.3140,0.0000,0.9494
5.3163,Left Controller,2.6934,0.1500,3.2049,0.0000,0.3140,0.0000,0.9494
5.3233,Left Controller,2.6979,0.1500,3.2108,0.0000,0.3140,0.0000,0.9494
5.3543,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.3550,Left Controller,2.6742,0.2500,3.2397,0.0148,0.3129,0.0259,0.9493
5.3557,Left Controller,2.6490,0.3500,3.2657,0.0296,0.3116,0.0517,0.9483
5.3673,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.3731,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.3855,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.3942,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4046,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4132,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4245,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4330,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4451,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4549,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4689,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4753,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4834,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.4949,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5061,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5176,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5261,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5338,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5459,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5531,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5674,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5771,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5836,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.5971,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6074,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6128,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6286,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6348,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6451,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6562,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6655,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6759,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6843,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.6962,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7038,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7152,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7259,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7334,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7442,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7547,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7666,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7737,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7854,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.7960,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8037,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8140,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8246,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8350,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8439,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8570,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8649,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8732,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8839,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.8946,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9054,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9141,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9248,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9352,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9481,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9529,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9658,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9733,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9850,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
5.9953,Left Controller,2.6997,0.1500,3.2134,0.0000,0.3140,0.0000,0.9494
